date,price
2026-02-07 00:00:00,87.57576306445752
2026-02-08 00:00:00,87.6724462446035
2026-02-09 00:00:00,87.04941449412165
2026-02-10 00:00:00,86.83640091013909
2026-02-11 00:00:00,82.859350330399
2026-02-12 00:00:00,79.26902777120368
2026-02-13 00:00:00,78.24213346951659
2026-02-13 13:41:36,80.35802256150431
